symbol,trading_days,data_path
VRAR,11,market_data\yahoo\1m\VRAR
VRAX,11,market_data\yahoo\1m\VRAX
VRCA,11,market_data\yahoo\1m\VRCA
VRDN,11,market_data\yahoo\1m\VRDN
VRE,11,market_data\yahoo\1m\VRE
VREOF,11,market_data\yahoo\1m\VREOF
VREX,11,market_data\yahoo\1m\VREX
VRME,11,market_data\yahoo\1m\VRME
VRNA,11,market_data\yahoo\1m\VRNA
VRNOF,11,market_data\yahoo\1m\VRNOF
VRNS,11,market_data\yahoo\1m\VRNS
VRNT,11,market_data\yahoo\1m\VRNT
VRRM,11,market_data\yahoo\1m\VRRM
VRSK,11,market_data\yahoo\1m\VRSK
VRSN,11,market_data\yahoo\1m\VRSN
VRSSF,11,market_data\yahoo\1m\VRSSF
VRT,11,market_data\yahoo\1m\VRT
VRTS,11,market_data\yahoo\1m\VRTS
VRTX,11,market_data\yahoo\1m\VRTX
VS,11,market_data\yahoo\1m\VS
VSA,11,market_data\yahoo\1m\VSA
VSAT,11,market_data\yahoo\1m\VSAT
VSCO,11,market_data\yahoo\1m\VSCO
VSDA,11,market_data\yahoo\1m\VSDA
VSEC,11,market_data\yahoo\1m\VSEC
VSEE,11,market_data\yahoo\1m\VSEE
VSH,11,market_data\yahoo\1m\VSH
VSME,11,market_data\yahoo\1m\VSME
VSQTF,11,market_data\yahoo\1m\VSQTF
VST,11,market_data\yahoo\1m\VST
VSTA,11,market_data\yahoo\1m\VSTA
VSTL,11,market_data\yahoo\1m\VSTL
VSTM,11,market_data\yahoo\1m\VSTM
VSTS,11,market_data\yahoo\1m\VSTS
VTAK,11,market_data\yahoo\1m\VTAK
VTEB,11,market_data\yahoo\1m\VTEB
VTEX,11,market_data\yahoo\1m\VTEX
VTGN,11,market_data\yahoo\1m\VTGN
VTI,11,market_data\yahoo\1m\VTI
VTLE,11,market_data\yahoo\1m\VTLE
VTMX,11,market_data\yahoo\1m\VTMX
VTN,11,market_data\yahoo\1m\VTN
VTOL,11,market_data\yahoo\1m\VTOL
VTR,11,market_data\yahoo\1m\VTR
VTRS,11,market_data\yahoo\1m\VTRS
VTS,11,market_data\yahoo\1m\VTS
VTSI,11,market_data\yahoo\1m\VTSI
VTV,11,market_data\yahoo\1m\VTV
VTWO,11,market_data\yahoo\1m\VTWO
VTYX,11,market_data\yahoo\1m\VTYX
VUG,11,market_data\yahoo\1m\VUG
VUZI,11,market_data\yahoo\1m\VUZI
VVOS,11,market_data\yahoo\1m\VVOS
VVPR,11,market_data\yahoo\1m\VVPR
VVR,11,market_data\yahoo\1m\VVR
VVV,11,market_data\yahoo\1m\VVV
VVX,11,market_data\yahoo\1m\VVX
VWAGY,11,market_data\yahoo\1m\VWAGY
VWAPY,11,market_data\yahoo\1m\VWAPY
VWAV,11,market_data\yahoo\1m\VWAV
VWAVW,11,market_data\yahoo\1m\VWAVW
VWDRY,11,market_data\yahoo\1m\VWDRY
VWO,11,market_data\yahoo\1m\VWO
VXRT,11,market_data\yahoo\1m\VXRT
VXUS,11,market_data\yahoo\1m\VXUS
VXX,11,market_data\yahoo\1m\VXX
VYGR,11,market_data\yahoo\1m\VYGR
VYNE,11,market_data\yahoo\1m\VYNE
VYX,11,market_data\yahoo\1m\VYX
VZ,11,market_data\yahoo\1m\VZ
VZLA,11,market_data\yahoo\1m\VZLA
W,11,market_data\yahoo\1m\W
WAB,11,market_data\yahoo\1m\WAB
WABC,11,market_data\yahoo\1m\WABC
WAFD,11,market_data\yahoo\1m\WAFD
WAFDP,11,market_data\yahoo\1m\WAFDP
WAFU,11,market_data\yahoo\1m\WAFU
WAI,11,market_data\yahoo\1m\WAI
WAL,11,market_data\yahoo\1m\WAL
WALD,11,market_data\yahoo\1m\WALD
WAR,11,market_data\yahoo\1m\WAR
WASH,11,market_data\yahoo\1m\WASH
WAT,11,market_data\yahoo\1m\WAT
WATT,11,market_data\yahoo\1m\WATT
WAVE,11,market_data\yahoo\1m\WAVE
WAY,11,market_data\yahoo\1m\WAY
WB,11,market_data\yahoo\1m\WB
WBD,11,market_data\yahoo\1m\WBD
WBIY,11,market_data\yahoo\1m\WBIY
WBS,11,market_data\yahoo\1m\WBS
WBTN,11,market_data\yahoo\1m\WBTN
WBUY,11,market_data\yahoo\1m\WBUY
WBX,11,market_data\yahoo\1m\WBX
WCBR,11,market_data\yahoo\1m\WCBR
WCC,11,market_data\yahoo\1m\WCC
WCN,11,market_data\yahoo\1m\WCN
WCT,11,market_data\yahoo\1m\WCT
WD,11,market_data\yahoo\1m\WD
WDAY,11,market_data\yahoo\1m\WDAY
WDC,11,market_data\yahoo\1m\WDC
WDFC,11,market_data\yahoo\1m\WDFC
WDH,11,market_data\yahoo\1m\WDH
WDI,11,market_data\yahoo\1m\WDI
WDOFF,11,market_data\yahoo\1m\WDOFF
WDS,11,market_data\yahoo\1m\WDS
WEA,11,market_data\yahoo\1m\WEA
WEAT,11,market_data\yahoo\1m\WEAT
WEAV,11,market_data\yahoo\1m\WEAV
WEC,11,market_data\yahoo\1m\WEC
WEED,11,market_data\yahoo\1m\WEED
WEEI,11,market_data\yahoo\1m\WEEI
WELL,11,market_data\yahoo\1m\WELL
WEN,11,market_data\yahoo\1m\WEN
WERN,11,market_data\yahoo\1m\WERN
WES,11,market_data\yahoo\1m\WES
WEST,11,market_data\yahoo\1m\WEST
WETH,11,market_data\yahoo\1m\WETH
WETO,11,market_data\yahoo\1m\WETO
WEX,11,market_data\yahoo\1m\WEX
WEYS,11,market_data\yahoo\1m\WEYS
WF,11,market_data\yahoo\1m\WF
WFAFY,11,market_data\yahoo\1m\WFAFY
WFC,11,market_data\yahoo\1m\WFC
WFF,11,market_data\yahoo\1m\WFF
WFG,11,market_data\yahoo\1m\WFG
WFRD,11,market_data\yahoo\1m\WFRD
WGMI,11,market_data\yahoo\1m\WGMI
WGO,11,market_data\yahoo\1m\WGO
WGRX,11,market_data\yahoo\1m\WGRX
WGS,11,market_data\yahoo\1m\WGS
WH,11,market_data\yahoo\1m\WH
WHD,11,market_data\yahoo\1m\WHD
WHF,11,market_data\yahoo\1m\WHF
WHG,11,market_data\yahoo\1m\WHG
WHGOF,11,market_data\yahoo\1m\WHGOF
WHLR,11,market_data\yahoo\1m\WHLR
WHR,11,market_data\yahoo\1m\WHR
WIA,11,market_data\yahoo\1m\WIA
WIMI,11,market_data\yahoo\1m\WIMI
WINA,11,market_data\yahoo\1m\WINA
WING,11,market_data\yahoo\1m\WING
WIT,11,market_data\yahoo\1m\WIT
WIW,11,market_data\yahoo\1m\WIW
WIX,11,market_data\yahoo\1m\WIX
WK,11,market_data\yahoo\1m\WK
WKC,11,market_data\yahoo\1m\WKC
WKEY,11,market_data\yahoo\1m\WKEY
WKHS,11,market_data\yahoo\1m\WKHS
WKSP,11,market_data\yahoo\1m\WKSP
WLDN,11,market_data\yahoo\1m\WLDN
WLDS,11,market_data\yahoo\1m\WLDS
WLFC,11,market_data\yahoo\1m\WLFC
WLK,11,market_data\yahoo\1m\WLK
WLKP,11,market_data\yahoo\1m\WLKP
WLY,11,market_data\yahoo\1m\WLY
WM,11,market_data\yahoo\1m\WM
WMB,11,market_data\yahoo\1m\WMB
WMG,11,market_data\yahoo\1m\WMG
WMK,11,market_data\yahoo\1m\WMK
WMMVY,11,market_data\yahoo\1m\WMMVY
WMS,11,market_data\yahoo\1m\WMS
WMT,11,market_data\yahoo\1m\WMT
WNC,11,market_data\yahoo\1m\WNC
WNDW,11,market_data\yahoo\1m\WNDW
WNEB,11,market_data\yahoo\1m\WNEB
WNS,11,market_data\yahoo\1m\WNS
WNW,11,market_data\yahoo\1m\WNW
WOK,11,market_data\yahoo\1m\WOK
WOLF,11,market_data\yahoo\1m\WOLF
WOOD,11,market_data\yahoo\1m\WOOD
WOOF,11,market_data\yahoo\1m\WOOF
WOR,11,market_data\yahoo\1m\WOR
WORX,11,market_data\yahoo\1m\WORX
WOW,11,market_data\yahoo\1m\WOW
WPC,11,market_data\yahoo\1m\WPC
WPM,11,market_data\yahoo\1m\WPM
WPP,11,market_data\yahoo\1m\WPP
WPRT,11,market_data\yahoo\1m\WPRT
WRAP,11,market_data\yahoo\1m\WRAP
WRB,11,market_data\yahoo\1m\WRB
WRBY,11,market_data\yahoo\1m\WRBY
WRD,11,market_data\yahoo\1m\WRD
WRLD,11,market_data\yahoo\1m\WRLD
WRN,11,market_data\yahoo\1m\WRN
WS,11,market_data\yahoo\1m\WS
WSBC,11,market_data\yahoo\1m\WSBC
WSBF,11,market_data\yahoo\1m\WSBF
WSC,11,market_data\yahoo\1m\WSC
WSFS,11,market_data\yahoo\1m\WSFS
WSM,11,market_data\yahoo\1m\WSM
WSO,11,market_data\yahoo\1m\WSO
WSR,11,market_data\yahoo\1m\WSR
WST,11,market_data\yahoo\1m\WST
WSTL,11,market_data\yahoo\1m\WSTL
WSTRF,11,market_data\yahoo\1m\WSTRF
WT,11,market_data\yahoo\1m\WT
WTAI,11,market_data\yahoo\1m\WTAI
WTBA,11,market_data\yahoo\1m\WTBA
WTER,11,market_data\yahoo\1m\WTER
WTF,11,market_data\yahoo\1m\WTF
WTFC,11,market_data\yahoo\1m\WTFC
WTI,11,market_data\yahoo\1m\WTI
WTKWY,11,market_data\yahoo\1m\WTKWY
WTM,11,market_data\yahoo\1m\WTM
WTO,11,market_data\yahoo\1m\WTO
WTRE,11,market_data\yahoo\1m\WTRE
WTRG,11,market_data\yahoo\1m\WTRG
WTS,11,market_data\yahoo\1m\WTS
WTTR,11,market_data\yahoo\1m\WTTR
WTW,11,market_data\yahoo\1m\WTW
WU,11,market_data\yahoo\1m\WU
WUGI,11,market_data\yahoo\1m\WUGI
WULF,11,market_data\yahoo\1m\WULF
WVE,11,market_data\yahoo\1m\WVE
WW,11,market_data\yahoo\1m\WW
WWD,11,market_data\yahoo\1m\WWD
WWR,11,market_data\yahoo\1m\WWR
WWW,11,market_data\yahoo\1m\WWW
WY,11,market_data\yahoo\1m\WY
WYFI,11,market_data\yahoo\1m\WYFI
WYNN,11,market_data\yahoo\1m\WYNN
WYY,11,market_data\yahoo\1m\WYY
XAGE,11,market_data\yahoo\1m\XAGE
XAIR,11,market_data\yahoo\1m\XAIR
XAR,11,market_data\yahoo\1m\XAR
XBB,11,market_data\yahoo\1m\XBB
XBI,11,market_data\yahoo\1m\XBI
XBIO,11,market_data\yahoo\1m\XBIO
XBIT,11,market_data\yahoo\1m\XBIT
XBP,11,market_data\yahoo\1m\XBP
XCH,11,market_data\yahoo\1m\XCH
XCUR,11,market_data\yahoo\1m\XCUR
XEL,11,market_data\yahoo\1m\XEL
XELB,11,market_data\yahoo\1m\XELB
XENE,11,market_data\yahoo\1m\XENE
XERS,11,market_data\yahoo\1m\XERS
XFLT,11,market_data\yahoo\1m\XFLT
XFOR,11,market_data\yahoo\1m\XFOR
XGN,11,market_data\yahoo\1m\XGN
XHB,11,market_data\yahoo\1m\XHB
XHG,11,market_data\yahoo\1m\XHG
XHLD,11,market_data\yahoo\1m\XHLD
XHR,11,market_data\yahoo\1m\XHR
XIACF,11,market_data\yahoo\1m\XIACF
XIACY,11,market_data\yahoo\1m\XIACY
XIFR,11,market_data\yahoo\1m\XIFR
XIN,11,market_data\yahoo\1m\XIN
XLB,11,market_data\yahoo\1m\XLB
XLC,11,market_data\yahoo\1m\XLC
XLE,11,market_data\yahoo\1m\XLE
XLF,11,market_data\yahoo\1m\XLF
XLI,11,market_data\yahoo\1m\XLI
XLK,11,market_data\yahoo\1m\XLK
XLO,11,market_data\yahoo\1m\XLO
XLP,11,market_data\yahoo\1m\XLP
XLRE,11,market_data\yahoo\1m\XLRE
XLU,11,market_data\yahoo\1m\XLU
XLUI,11,market_data\yahoo\1m\XLUI
XLV,11,market_data\yahoo\1m\XLV
XLY,11,market_data\yahoo\1m\XLY
XME,11,market_data\yahoo\1m\XME
XMTR,11,market_data\yahoo\1m\XMTR
XNCR,11,market_data\yahoo\1m\XNCR
XNET,11,market_data\yahoo\1m\XNET
XNTK,11,market_data\yahoo\1m\XNTK
XOM,11,market_data\yahoo\1m\XOM
XOMA,11,market_data\yahoo\1m\XOMA
XONE,11,market_data\yahoo\1m\XONE
XOP,11,market_data\yahoo\1m\XOP
XOS,11,market_data\yahoo\1m\XOS
XP,11,market_data\yahoo\1m\XP
XPEL,11,market_data\yahoo\1m\XPEL
XPER,11,market_data\yahoo\1m\XPER
XPEV,11,market_data\yahoo\1m\XPEV
XPH,11,market_data\yahoo\1m\XPH
XPL,11,market_data\yahoo\1m\XPL
XPO,11,market_data\yahoo\1m\XPO
XPOF,11,market_data\yahoo\1m\XPOF
XPON,11,market_data\yahoo\1m\XPON
XPRO,11,market_data\yahoo\1m\XPRO
XRAY,11,market_data\yahoo\1m\XRAY
XRT,11,market_data\yahoo\1m\XRT
XRTX,11,market_data\yahoo\1m\XRTX
XRX,11,market_data\yahoo\1m\XRX
XSD,11,market_data\yahoo\1m\XSD
XSMO,11,market_data\yahoo\1m\XSMO
XSW,11,market_data\yahoo\1m\XSW
XT,11,market_data\yahoo\1m\XT
XTIA,11,market_data\yahoo\1m\XTIA
XTKG,11,market_data\yahoo\1m\XTKG
XTL,11,market_data\yahoo\1m\XTL
XTN,11,market_data\yahoo\1m\XTN
XTNT,11,market_data\yahoo\1m\XTNT
XWEL,11,market_data\yahoo\1m\XWEL
XXII,11,market_data\yahoo\1m\XXII
XYF,11,market_data\yahoo\1m\XYF
XYL,11,market_data\yahoo\1m\XYL
XYLD,11,market_data\yahoo\1m\XYLD
XYZ,11,market_data\yahoo\1m\XYZ
YAAS,11,market_data\yahoo\1m\YAAS
YAHOY,11,market_data\yahoo\1m\YAHOY
YALA,11,market_data\yahoo\1m\YALA
YANG,11,market_data\yahoo\1m\YANG
YARIY,11,market_data\yahoo\1m\YARIY
YB,11,market_data\yahoo\1m\YB
YBTC,11,market_data\yahoo\1m\YBTC
YCBD,11,market_data\yahoo\1m\YCBD
YELP,11,market_data\yahoo\1m\YELP
YETI,11,market_data\yahoo\1m\YETI
YEXT,11,market_data\yahoo\1m\YEXT
YGMZ,11,market_data\yahoo\1m\YGMZ
YHC,11,market_data\yahoo\1m\YHC
YHGJ,11,market_data\yahoo\1m\YHGJ
YIBO,11,market_data\yahoo\1m\YIBO
YINN,11,market_data\yahoo\1m\YINN
YMAB,11,market_data\yahoo\1m\YMAB
YMAT,11,market_data\yahoo\1m\YMAT
YMM,11,market_data\yahoo\1m\YMM
YOLO,11,market_data\yahoo\1m\YOLO
YORW,11,market_data\yahoo\1m\YORW
YOSH,11,market_data\yahoo\1m\YOSH
YOU,11,market_data\yahoo\1m\YOU
YOUL,11,market_data\yahoo\1m\YOUL
YPF,11,market_data\yahoo\1m\YPF
YQ,11,market_data\yahoo\1m\YQ
YRD,11,market_data\yahoo\1m\YRD
YSG,11,market_data\yahoo\1m\YSG
YSXT,11,market_data\yahoo\1m\YSXT
YTRA,11,market_data\yahoo\1m\YTRA
YUM,11,market_data\yahoo\1m\YUM
YUMC,11,market_data\yahoo\1m\YUMC
YXT,11,market_data\yahoo\1m\YXT
YYAI,11,market_data\yahoo\1m\YYAI
YYGH,11,market_data\yahoo\1m\YYGH
Z,11,market_data\yahoo\1m\Z
ZBAI,11,market_data\yahoo\1m\ZBAI
ZBAO,11,market_data\yahoo\1m\ZBAO
ZBH,11,market_data\yahoo\1m\ZBH
ZBIO,11,market_data\yahoo\1m\ZBIO
ZBRA,11,market_data\yahoo\1m\ZBRA
ZD,11,market_data\yahoo\1m\ZD
ZDAI,11,market_data\yahoo\1m\ZDAI
ZDGE,11,market_data\yahoo\1m\ZDGE
ZENA,11,market_data\yahoo\1m\ZENA
ZENV,11,market_data\yahoo\1m\ZENV
ZEO,11,market_data\yahoo\1m\ZEO
ZEPP,11,market_data\yahoo\1m\ZEPP
ZETA,11,market_data\yahoo\1m\ZETA
ZEUS,11,market_data\yahoo\1m\ZEUS
ZG,11,market_data\yahoo\1m\ZG
ZGN,11,market_data\yahoo\1m\ZGN
ZH,11,market_data\yahoo\1m\ZH
ZIM,11,market_data\yahoo\1m\ZIM
ZIMV,11,market_data\yahoo\1m\ZIMV
ZION,11,market_data\yahoo\1m\ZION
ZIP,11,market_data\yahoo\1m\ZIP
ZJK,11,market_data\yahoo\1m\ZJK
ZJYL,11,market_data\yahoo\1m\ZJYL
ZK,11,market_data\yahoo\1m\ZK
ZKH,11,market_data\yahoo\1m\ZKH
ZKIN,11,market_data\yahoo\1m\ZKIN
ZLAB,11,market_data\yahoo\1m\ZLAB
ZM,11,market_data\yahoo\1m\ZM
ZNTL,11,market_data\yahoo\1m\ZNTL
ZONE,11,market_data\yahoo\1m\ZONE
ZOOZ,11,market_data\yahoo\1m\ZOOZ
ZROZ,11,market_data\yahoo\1m\ZROZ
ZS,11,market_data\yahoo\1m\ZS
ZSPC,11,market_data\yahoo\1m\ZSPC
ZTEK,11,market_data\yahoo\1m\ZTEK
ZTO,11,market_data\yahoo\1m\ZTO
ZTR,11,market_data\yahoo\1m\ZTR
ZTS,11,market_data\yahoo\1m\ZTS
ZUMZ,11,market_data\yahoo\1m\ZUMZ
ZURA,11,market_data\yahoo\1m\ZURA
ZURVY,11,market_data\yahoo\1m\ZURVY
ZVIA,11,market_data\yahoo\1m\ZVIA
ZVRA,11,market_data\yahoo\1m\ZVRA
ZWS,11,market_data\yahoo\1m\ZWS
ZYBT,11,market_data\yahoo\1m\ZYBT
ZYME,11,market_data\yahoo\1m\ZYME
ZYXI,11,market_data\yahoo\1m\ZYXI
AAPG,10,market_data\yahoo\1m\AAPG
AAVMY,10,market_data\yahoo\1m\AAVMY
ABLLL,10,market_data\yahoo\1m\ABLLL
ACNB,10,market_data\yahoo\1m\ACNB
AFRI,10,market_data\yahoo\1m\AFRI
AIEV,10,market_data\yahoo\1m\AIEV
ALFVY,10,market_data\yahoo\1m\ALFVY
ALVOF,10,market_data\yahoo\1m\ALVOF
ANL,10,market_data\yahoo\1m\ANL
APWC,10,market_data\yahoo\1m\APWC
ARGTF,10,market_data\yahoo\1m\ARGTF
ARKR,10,market_data\yahoo\1m\ARKR
ARKVX,10,market_data\yahoo\1m\ARKVX
ASRV,10,market_data\yahoo\1m\ASRV
ATZAF,10,market_data\yahoo\1m\ATZAF
BBBXF,10,market_data\yahoo\1m\BBBXF
BBP,10,market_data\yahoo\1m\BBP
BCOR,10,market_data\yahoo\1m\BCOR
BDNNY,10,market_data\yahoo\1m\BDNNY
BEAG,10,market_data\yahoo\1m\BEAG
BETRW,10,market_data\yahoo\1m\BETRW
BGM,10,market_data\yahoo\1m\BGM
BHM,10,market_data\yahoo\1m\BHM
BIXT,10,market_data\yahoo\1m\BIXT
BJK,10,market_data\yahoo\1m\BJK
BKRKY,10,market_data\yahoo\1m\BKRKY
BLDE,10,market_data\yahoo\1m\BLDE
BOBP,10,market_data\yahoo\1m\BOBP
BOUT,10,market_data\yahoo\1m\BOUT
BPH,10,market_data\yahoo\1m\BPH
BPRN,10,market_data\yahoo\1m\BPRN
BRDCY,10,market_data\yahoo\1m\BRDCY
BREA,10,market_data\yahoo\1m\BREA
BRLS,10,market_data\yahoo\1m\BRLS
BTOC,10,market_data\yahoo\1m\BTOC
BWTG,10,market_data\yahoo\1m\BWTG
BYON,10,market_data\yahoo\1m\BYON
CBDL,10,market_data\yahoo\1m\CBDL
CDTI,10,market_data\yahoo\1m\CDTI
CGRA,10,market_data\yahoo\1m\CGRA
CHMG,10,market_data\yahoo\1m\CHMG
CHNR,10,market_data\yahoo\1m\CHNR
CKX,10,market_data\yahoo\1m\CKX
CLPHY,10,market_data\yahoo\1m\CLPHY
CLPS,10,market_data\yahoo\1m\CLPS
CLWT,10,market_data\yahoo\1m\CLWT
CMLS,10,market_data\yahoo\1m\CMLS
CNAV,10,market_data\yahoo\1m\CNAV
CPPKF,10,market_data\yahoo\1m\CPPKF
CPSR,10,market_data\yahoo\1m\CPSR
CVSI,10,market_data\yahoo\1m\CVSI
CVVUF,10,market_data\yahoo\1m\CVVUF
CWGL,10,market_data\yahoo\1m\CWGL
CYDVF,10,market_data\yahoo\1m\CYDVF
CZFS,10,market_data\yahoo\1m\CZFS
DAT,10,market_data\yahoo\1m\DAT
DDEJF,10,market_data\yahoo\1m\DDEJF
DESK,10,market_data\yahoo\1m\DESK
DFMTF,10,market_data\yahoo\1m\DFMTF
DQJCY,10,market_data\yahoo\1m\DQJCY
DVDN,10,market_data\yahoo\1m\DVDN
DXST,10,market_data\yahoo\1m\DXST
EBMT,10,market_data\yahoo\1m\EBMT
ECBK,10,market_data\yahoo\1m\ECBK
EDRY,10,market_data\yahoo\1m\EDRY
EDSA,10,market_data\yahoo\1m\EDSA
EGFEY,10,market_data\yahoo\1m\EGFEY
ELSE,10,market_data\yahoo\1m\ELSE
ESCA,10,market_data\yahoo\1m\ESCA
ETHZ,10,market_data\yahoo\1m\ETHZ
EVY,10,market_data\yahoo\1m\EVY
EWUS,10,market_data\yahoo\1m\EWUS
EXROF,10,market_data\yahoo\1m\EXROF
FATBB,10,market_data\yahoo\1m\FATBB
FBYD,10,market_data\yahoo\1m\FBYD
FCAP,10,market_data\yahoo\1m\FCAP
FERN,10,market_data\yahoo\1m\FERN
FLAX,10,market_data\yahoo\1m\FLAX
FLOW,10,market_data\yahoo\1m\FLOW
FMO,10,market_data\yahoo\1m\FMO
FOXO,10,market_data\yahoo\1m\FOXO
FSBW,10,market_data\yahoo\1m\FSBW
FTXR,10,market_data\yahoo\1m\FTXR
GAMI,10,market_data\yahoo\1m\GAMI
GBERY,10,market_data\yahoo\1m\GBERY
GDNSF,10,market_data\yahoo\1m\GDNSF
GDTC,10,market_data\yahoo\1m\GDTC
GELYF,10,market_data\yahoo\1m\GELYF
GLADZ,10,market_data\yahoo\1m\GLADZ
GLPEY,10,market_data\yahoo\1m\GLPEY
GMBXF,10,market_data\yahoo\1m\GMBXF
GNTA,10,market_data\yahoo\1m\GNTA
GREEL,10,market_data\yahoo\1m\GREEL
GRF,10,market_data\yahoo\1m\GRF
GRTX,10,market_data\yahoo\1m\GRTX
GSUN,10,market_data\yahoo\1m\GSUN
HAIL,10,market_data\yahoo\1m\HAIL
HBCP,10,market_data\yahoo\1m\HBCP
HENKY,10,market_data\yahoo\1m\HENKY
HESAF,10,market_data\yahoo\1m\HESAF
HMENF,10,market_data\yahoo\1m\HMENF
HMLSF,10,market_data\yahoo\1m\HMLSF
HSON,10,market_data\yahoo\1m\HSON
HTLM,10,market_data\yahoo\1m\HTLM
HWAL,10,market_data\yahoo\1m\HWAL
INLX,10,market_data\yahoo\1m\INLX
INTG,10,market_data\yahoo\1m\INTG
IPOS,10,market_data\yahoo\1m\IPOS
IPXHY,10,market_data\yahoo\1m\IPXHY
ISTKF,10,market_data\yahoo\1m\ISTKF
ITHUF,10,market_data\yahoo\1m\ITHUF
ITOS,10,market_data\yahoo\1m\ITOS
IVDN,10,market_data\yahoo\1m\IVDN
IWGFF,10,market_data\yahoo\1m\IWGFF
JCSE,10,market_data\yahoo\1m\JCSE
JMSB,10,market_data\yahoo\1m\JMSB
JPXGY,10,market_data\yahoo\1m\JPXGY
KBCSY,10,market_data\yahoo\1m\KBCSY
KCCFF,10,market_data\yahoo\1m\KCCFF
KEQU,10,market_data\yahoo\1m\KEQU
KGSPY,10,market_data\yahoo\1m\KGSPY
KHNGY,10,market_data\yahoo\1m\KHNGY
KNYJY,10,market_data\yahoo\1m\KNYJY
KOOL,10,market_data\yahoo\1m\KOOL
KS,10,market_data\yahoo\1m\KS
KYOCY,10,market_data\yahoo\1m\KYOCY
LANDM,10,market_data\yahoo\1m\LANDM
LEGR,10,market_data\yahoo\1m\LEGR
LFBCF,10,market_data\yahoo\1m\LFBCF
LTCH,10,market_data\yahoo\1m\LTCH
LUNA,10,market_data\yahoo\1m\LUNA
LYSCF,10,market_data\yahoo\1m\LYSCF
LYSDY,10,market_data\yahoo\1m\LYSDY
MAMO,10,market_data\yahoo\1m\MAMO
MBCN,10,market_data\yahoo\1m\MBCN
MCBI,10,market_data\yahoo\1m\MCBI
MCBS,10,market_data\yahoo\1m\MCBS
MCOM,10,market_data\yahoo\1m\MCOM
MDBH,10,market_data\yahoo\1m\MDBH
MDRX,10,market_data\yahoo\1m\MDRX
MGIH,10,market_data\yahoo\1m\MGIH
MGMLF,10,market_data\yahoo\1m\MGMLF
MHLA,10,market_data\yahoo\1m\MHLA
MHNC,10,market_data\yahoo\1m\MHNC
MKTW,10,market_data\yahoo\1m\MKTW
MOBBW,10,market_data\yahoo\1m\MOBBW
MOGU,10,market_data\yahoo\1m\MOGU
MOLN,10,market_data\yahoo\1m\MOLN
MONOY,10,market_data\yahoo\1m\MONOY
MPO,10,market_data\yahoo\1m\MPO
MSGM,10,market_data\yahoo\1m\MSGM
MXC,10,market_data\yahoo\1m\MXC
NAII,10,market_data\yahoo\1m\NAII
NTDOF,10,market_data\yahoo\1m\NTDOF
OPTI,10,market_data\yahoo\1m\OPTI
OTSKY,10,market_data\yahoo\1m\OTSKY
OVLY,10,market_data\yahoo\1m\OVLY
PAVS,10,market_data\yahoo\1m\PAVS
PBBK,10,market_data\yahoo\1m\PBBK
PC,10,market_data\yahoo\1m\PC
PETZ,10,market_data\yahoo\1m\PETZ
PFI,10,market_data\yahoo\1m\PFI
PLBC,10,market_data\yahoo\1m\PLBC
PPERY,10,market_data\yahoo\1m\PPERY
PROBF,10,market_data\yahoo\1m\PROBF
PRPO,10,market_data\yahoo\1m\PRPO
PRTC,10,market_data\yahoo\1m\PRTC
QCMU,10,market_data\yahoo\1m\QCMU
QRFT,10,market_data\yahoo\1m\QRFT
RBCAA,10,market_data\yahoo\1m\RBCAA
RBKB,10,market_data\yahoo\1m\RBKB
REPYY,10,market_data\yahoo\1m\REPYY
RIF,10,market_data\yahoo\1m\RIF
RILYL,10,market_data\yahoo\1m\RILYL
RKDA,10,market_data\yahoo\1m\RKDA
RNEW,10,market_data\yahoo\1m\RNEW
RNLSY,10,market_data\yahoo\1m\RNLSY
RNTY,10,market_data\yahoo\1m\RNTY
RTW,10,market_data\yahoo\1m\RTW
RVVTF,10,market_data\yahoo\1m\RVVTF
SACHPA,10,market_data\yahoo\1m\SACHPA
SALM,10,market_data\yahoo\1m\SALM
SANW,10,market_data\yahoo\1m\SANW
SCOR,10,market_data\yahoo\1m\SCOR
SEOAY,10,market_data\yahoo\1m\SEOAY
SFTBF,10,market_data\yahoo\1m\SFTBF
SGSOY,10,market_data\yahoo\1m\SGSOY
SHTDY,10,market_data\yahoo\1m\SHTDY
SIR,10,market_data\yahoo\1m\SIR
SITKF,10,market_data\yahoo\1m\SITKF
SIXL,10,market_data\yahoo\1m\SIXL
SJ,10,market_data\yahoo\1m\SJ
SKHSY,10,market_data\yahoo\1m\SKHSY
SMGZY,10,market_data\yahoo\1m\SMGZY
SMPNY,10,market_data\yahoo\1m\SMPNY
SNSE,10,market_data\yahoo\1m\SNSE
SOXY,10,market_data\yahoo\1m\SOXY
SPKKY,10,market_data\yahoo\1m\SPKKY
SRNE,10,market_data\yahoo\1m\SRNE
SSBI,10,market_data\yahoo\1m\SSBI
TEUTF,10,market_data\yahoo\1m\TEUTF
TEXN,10,market_data\yahoo\1m\TEXN
TLNE,10,market_data\yahoo\1m\TLNE
TOYOF,10,market_data\yahoo\1m\TOYOF
TRRSF,10,market_data\yahoo\1m\TRRSF
TRT,10,market_data\yahoo\1m\TRT
TSRMF,10,market_data\yahoo\1m\TSRMF
UK,10,market_data\yahoo\1m\UK
UOKA,10,market_data\yahoo\1m\UOKA
URE,10,market_data\yahoo\1m\URE
UXI,10,market_data\yahoo\1m\UXI
VACH,10,market_data\yahoo\1m\VACH
VAUCF,10,market_data\yahoo\1m\VAUCF
